state1,state2,distance
New Mexico,Delaware,986685.7079465578
New Mexico,Florida,243577.90211141895
New Mexico,Georgia,227386.50869389766
New Mexico,Hawaii,522053.10654855793
New Mexico,Idaho,951722.0051112615
New Mexico,Illinois,178298.3893281148
New Mexico,Indiana,205761.22749682458
New Mexico,Iowa,970663.504670903
New Mexico,Kansas,87456.97021964574
New Mexico,Kentucky,210442.10415456313
New Mexico,Louisiana,145051.5042596939
New Mexico,Maine,384650.01830235234
New Mexico,Maryland,423096.87938461563
New Mexico,Massachusetts,351915.7221182367
New Mexico,Michigan,229648.6477033993
New Mexico,Minnesota,167449.90601669502
New Mexico,Mississippi,165294.49038912338
New Mexico,Missouri,969472.8202734721
New Mexico,Montana,131265.581113253
New Mexico,Nebraska,95266.82987273167
New Mexico,Nevada,116131.41745453725
New Mexico,New Hampshire,357550.058007267
New Mexico,New Jersey,319673.43539931497
New Mexico,New Mexico,0.0
New Mexico,New York,317574.7538029432
New Mexico,North Carolina,267495.71248339664
New Mexico,North Dakota,142128.48760540583
New Mexico,Ohio,240485.94845021612
New Mexico,Oklahoma,86989.50863753629
New Mexico,Oregon,173041.1658363408
New Mexico,Pennsylvania,290430.6819191113
New Mexico,Rhode Island,353126.6905474578
New Mexico,South Carolina,252209.64265467727
New Mexico,South Dakota,116358.88944554258
New Mexico,Tennessee,366127.4545974393
New Mexico,Texas,73878.61119430982
New Mexico,Utah,74082.62404234882
New Mexico,Vermont,348142.922490175
New Mexico,Virginia,274362.37288848485
New Mexico,Washington,193350.55143702074
New Mexico,West Virginia,258391.18879133632
New Mexico,Wisconsin,190839.51846774295
New Mexico,Wyoming,87082.50106651738
New York,Alabama,152069.5100833826
New York,Alaska,796028.1375711539
New York,Arizona,371611.9723475012
New York,Arkansas,187378.7313544416
New York,California,443199.6288276875
New York,Colorado,302806.06410044036
New York,Connecticut,31001.86745988054
New York,Delaware,680917.9277512085
New York,Florida,159085.97276315722
New York,Georgia,130001.31573564939
New York,Hawaii,839627.696828779
New York,Idaho,640807.3172693957
New York,Illinois,139764.45345652092
New York,Indiana,111815.41718385708
New York,Iowa,661830.334264757
New York,Kansas,232847.4876329998
New York,Kentucky,111769.0184711309
New York,Louisiana,203103.852255441
New York,Maine,67323.29648049032
New York,Maryland,390687.55824827595
New York,Massachusetts,37827.444917678484
New York,Michigan,99810.70381978077
New York,Minnesota,190709.2881482179
New York,Mississippi,174460.0652756957
New York,Missouri,664402.3787464943
New York,Montana,343519.1877406559
New York,Nebraska,243095.7508657854
New York,Nevada,412639.26126460626
New York,New Hampshire,40120.61986061531
New York,New Jersey,28920.645929854334
New York,New Mexico,317574.7538029432
New York,New York,0.0
New York,North Carolina,83449.64494831598
New York,North Dakota,253411.80369114617
New York,Ohio,77410.54538627151
New York,Oklahoma,231692.2114055628
New York,Oregon,450421.5803322483
New York,Pennsylvania,30780.10774834942
New York,Rhode Island,41710.821281772915
New York,South Carolina,105118.10775028249
New York,South Dakota,247444.31504886106
New York,Tennessee,408288.1220033225
New York,Texas,264271.8749640226
New York,Utah,363271.61809588154
New York,Vermont,30705.574428758046
New York,Virginia,63700.97872089565
New York,Washington,451381.9453190391
New York,West Virginia,66760.24507144952
New York,Wisconsin,145634.24718794684
New York,Wyoming,320244.27410494006
North Carolina,Alabama,79420.60355474516
North Carolina,Alaska,782687.9808767987
North Carolina,Arizona,322979.25412323314
North Carolina,Arkansas,130716.68815419094
North Carolina,California,401149.6471605079
North Carolina,Colorado,263855.02728960844
North Carolina,Connecticut,90088.68441707871
North Carolina,Delaware,719192.2533683188
North Carolina,Florida,75719.37601433335
North Carolina,Georgia,49934.733052255324
North Carolina,Hawaii,784844.1479045379
North Carolina,Idaho,684934.4026985358
North Carolina,Illinois,107859.51670575944
North Carolina,Indiana,81454.55141365643
North Carolina,Iowa,703408.7025314657
North Carolina,Kansas,192185.97693120068
North Carolina,Kentucky,62367.113417249
North Carolina,Louisiana,133836.0104941865
North Carolina,Maine,141148.73943822522
North Carolina,Maryland,317565.5098212021
North Carolina,Massachusetts,101187.73619861253
North Carolina,Michigan,106560.86863853916
North Carolina,Minnesota,183728.17278795323
North Carolina,Mississippi,106596.86135154261
North Carolina,Missouri,701978.0036739043
North Carolina,Montana,323570.29040998186
North Carolina,Nebraska,212661.11425693225
North Carolina,Nevada,374341.46584235097
North Carolina,New Hampshire,112674.47741170136
North Carolina,New Jersey,66116.19091417774
North Carolina,New Mexico,267495.71248339664
North Carolina,New York,83449.64494831598
North Carolina,North Carolina,0.0
North Carolina,North Dakota,242026.29332368003
North Carolina,Ohio,58291.050985550086
North Carolina,Oklahoma,181066.30437494436
North Carolina,Oregon,420143.7269280597
North Carolina,Pennsylvania,55542.779341693014
North Carolina,Rhode Island,99394.62384857643
North Carolina,South Carolina,22275.19052668237
North Carolina,South Dakota,226551.1994936244
North Carolina,Tennessee,327193.38163385884
North Carolina,Texas,203565.61405355277
North Carolina,Utah,324996.5019504056
North Carolina,Vermont,108468.93961406648
North Carolina,Virginia,20370.384483362115
North Carolina,Washington,427288.90739872947
North Carolina,West Virginia,33232.03881798407
North Carolina,Wisconsin,139547.5642639455
North Carolina,Wyoming,291296.46964046784
North Dakota,Alabama,200300.43992213297
North Dakota,Alaska,544121.8291752316
North Dakota,Arizona,172890.55005407322
North Dakota,Arkansas,149008.0576948777
North Dakota,California,215993.37251175093
North Dakota,Colorado,98629.21779067296
North Dakota,Connecticut,283442.73587446194
North Dakota,Delaware,932997.9430529309
North Dakota,Florida,260530.38337207428
North Dakota,Georgia,225629.64717651802
North Dakota,Hawaii,621546.9793668054
North Dakota,Idaho,890585.4176776083
North Dakota,Illinois,134864.28990655756
North Dakota,Indiana,160712.7845879101
North Dakota,Iowa,912746.9940071016
North Dakota,Kansas,91959.99739560676
North Dakota,Kentucky,181178.36173229959
North Dakota,Louisiana,184409.69829431424
North Dakota,Maine,312923.4522962445
North Dakota,Maryland,495644.8137688924
North Dakota,Massachusetts,291238.6183200985
North Dakota,Michigan,153722.21506665848
North Dakota,Minnesota,62706.05131883206
North Dakota,Mississippi,182508.06319173955
North Dakota,Missouri,916722.3345299273
North Dakota,Montana,91760.0945509539
North Dakota,Nebraska,59502.322584921
North Dakota,Nevada,180906.2778153373
North Dakota,New Hampshire,291297.36613982625
North Dakota,New Jersey,267952.02853682596
North Dakota,New Mexico,142128.48760540583
North Dakota,New York,253411.80369114617
North Dakota,North Carolina,242026.29332368003
North Dakota,North Dakota,0.0
North Dakota,Ohio,190690.35530146773
North Dakota,Oklahoma,122277.74613559083
North Dakota,Oregon,203978.01597476137
North Dakota,Pennsylvania,235998.37704738564
North Dakota,Rhode Island,294806.49166868767
North Dakota,South Carolina,237931.2574022169
North Dakota,South Dakota,30153.344424789764
North Dakota,Tennessee,460795.10974510136
North Dakota,Texas,160146.49526293107
North Dakota,Utah,138518.26179966307
North Dakota,Vermont,280049.89304943505
North Dakota,Virginia,237836.97921055087
North Dakota,Washington,199814.1401252674
North Dakota,West Virginia,217107.02219873035
North Dakota,Wisconsin,108463.69940215022
North Dakota,Wyoming,83691.7889939031
Ohio,Alabama,85225.15546480393
Ohio,Alaska,734417.6967870531
Ohio,Arizona,294858.7053980262
Ohio,Arkansas,110534.72258525825
Ohio,California,368068.5622570882
Ohio,Colorado,227905.81120498004
Ohio,Connecticut,101546.29655974658
Ohio,Delaware,752543.7075545845
Ohio,Florida,116607.75209650515
Ohio,Georgia,76721.90645441496
Ohio,Hawaii,762479.9303752198
Ohio,Idaho,714481.1457169461
Ohio,Illinois,64074.665890662276
Ohio,Indiana,35098.59029932684
Ohio,Iowa,734658.8315687765
Ohio,Kansas,156894.318934753
Ohio,Kentucky,37232.81188682907
Ohio,Louisiana,130251.93622361243
Ohio,Maine,144729.68931770703
Ohio,Maryland,368726.04197832296
Ohio,Massachusetts,111612.41898641924
Ohio,Michigan,48305.0023289514
Ohio,Minnesota,129788.66083367993
Ohio,Mississippi,102104.22657755163
Ohio,Missouri,735732.0810301804
Ohio,Montana,276794.0841871444
Ohio,Nebraska,170474.07560095465
Ohio,Nevada,338510.3882512323
Ohio,New Hampshire,117151.04406278247
Ohio,New Jersey,81214.61510097797
Ohio,New Mexico,240485.94845021612
Ohio,New York,77410.54538627151
Ohio,North Carolina,58291.050985550086
Ohio,North Dakota,190690.35530146773
Ohio,Ohio,0.0
Ohio,Oklahoma,154328.30837211947
Ohio,Oregon,379403.2867438025
Ohio,Pennsylvania,50290.536306545786
Ohio,Rhode Island,113231.40299846152
Ohio,South Carolina,66458.80662485598
Ohio,South Dakota,179216.4441032128
Ohio,Tennessee,368723.4988985649
Ohio,Texas,187380.31286664028
Ohio,Utah,288932.4834714851
Ohio,Vermont,108111.82389544633
Ohio,Virginia,48132.28239965356
Ohio,Washington,383163.7972473391
Ohio,West Virginia,27240.14150110091
Ohio,Wisconsin,84062.40049510839
Ohio,Wyoming,249053.24661606
Oklahoma,Alabama,110294.2943265879
Oklahoma,Alaska,617443.3832644091
Oklahoma,Arizona,142267.57643960902
Oklahoma,Arkansas,50992.976869368984
Oklahoma,California,220331.22182977156
Oklahoma,Colorado,87450.1979071517
Oklahoma,Connecticut,254912.01972445316
Oklahoma,Delaware,900080.6585484437
Oklahoma,Florida,165758.65579812115
Oklahoma,Georgia,143574.87233147727
Oklahoma,Hawaii,608338.5142172079
Oklahoma,Idaho,864780.303487539
Oklahoma,Illinois,94170.54352609419
Oklahoma,Indiana,120108.38829157603
Oklahoma,Iowa,883830.2398385111
Oklahoma,Kansas,30369.45216825618
Oklahoma,Kentucky,123464.92557807663
Oklahoma,Louisiana,71170.85516558024
Oklahoma,Maine,298966.11657677864
Oklahoma,Maryland,378479.6701435891
Oklahoma,Massachusetts,265380.63879831176
Oklahoma,Michigan,149239.58377387683
Oklahoma,Minnesota,111572.53615473658
Oklahoma,Mississippi,83301.1755619331
Oklahoma,Missouri,882918.9042907621
Oklahoma,Montana,166965.27526405003
Oklahoma,Nebraska,63783.29863686889
Oklahoma,Nevada,194989.36935381888
Oklahoma,New Hampshire,271471.53161979985
Oklahoma,New Jersey,232808.3816124325
Oklahoma,New Mexico,86989.50863753629
Oklahoma,New York,231692.2114055628
Oklahoma,North Carolina,181066.30437494436
Oklahoma,North Dakota,122277.74613559083
Oklahoma,Ohio,154328.30837211947
Oklahoma,Oklahoma,0.0
Oklahoma,Oregon,245271.7093531172
Oklahoma,Pennsylvania,203925.68370119543
Oklahoma,Rhode Island,266428.2741940127
Oklahoma,South Carolina,166819.0242178631
Oklahoma,South Dakota,92672.50571771544
Oklahoma,Tennessee,338877.95561971865
Oklahoma,Texas,45047.32605826898
Oklahoma,Utah,146551.0462466918
Oklahoma,Vermont,262366.4270233522
Oklahoma,Virginia,187405.1523091081
Oklahoma,Washington,258055.60991770748
Oklahoma,West Virginia,171454.24770474483
Oklahoma,Wisconsin,117427.19156992558
Oklahoma,Wyoming,124900.73012196526
Oregon,Alabama,355260.76251114474
Oregon,Alaska,375708.16520538914
Oregon,Arizona,131330.24337524088
Oregon,Arkansas,295332.113142137
Oregon,California,68367.40300757372
Oregon,Colorado,158013.65612186815
Oregon,Connecticut,478868.30317844177
Oregon,Delaware,1131158.9630480767
Oregon,Florida,410664.12840300525
Oregon,Georgia,387954.4701250393
Oregon,Hawaii,429142.75363449863
Oregon,Idaho,1090977.9809093308
Oregon,Illinois,316023.63595940097
Oregon,Indiana,345138.94524524466
Oregon,Iowa,1112242.283764648
Oregon,Kansas,228353.18268419208
Oregon,Kentucky,358321.86085278133
Oregon,Louisiana,313250.6645388003
Oregon,Maine,513355.8560160778
Oregon,Maryland,593113.3190521016
Oregon,Massachusetts,487787.3282486949
Oregon,Michigan,351505.2752406427
Oregon,Minnesota,263577.10208020726
Oregon,Mississippi,328572.7131229859
Oregon,Missouri,1114521.2239006488
Oregon,Montana,113615.32018614392
Oregon,Nebraska,209009.64855240536
Oregon,Nevada,60518.903245184476
Oregon,New Hampshire,489778.5396942173
Oregon,New Jersey,460379.0189246248
Oregon,New Mexico,173041.1658363408
Oregon,New York,450421.5803322483
Oregon,North Carolina,420143.7269280597
Oregon,North Dakota,203978.01597476137
Oregon,Ohio,379403.2867438025
Oregon,Oklahoma,245271.7093531172
Oregon,Oregon,0.0
Oregon,Pennsylvania,428677.3268951835
Oregon,Rhode Island,490540.68732063397
Oregon,South Carolina,409072.1929562067
Oregon,South Dakota,203384.1288031099
Oregon,Tennessee,528972.4516153936
Oregon,Texas,246127.82183654085
Oregon,Utah,100207.71108552474
Oregon,Vermont,478926.9055148186
Oregon,Virginia,421946.52357496676
Oregon,Washington,34507.88925738577
Oregon,West Virginia,402847.96395786834
Oregon,Wisconsin,305720.03338512185
Oregon,Wyoming,130408.70631211706
Pennsylvania,Alabama,121290.39059216522
Pennsylvania,Alaska,780054.9025626337
Pennsylvania,Arizona,344985.3744798466
Pennsylvania,Arkansas,158186.37599047524
Pennsylvania,California,418334.1410881976
Pennsylvania,Colorado,278118.7494668419
Pennsylvania,Connecticut,51265.45204131141
Pennsylvania,Delaware,702744.7960006534
Pennsylvania,Florida,131006.54020696829
Pennsylvania,Georgia,99842.3900755586
Pennsylvania,Hawaii,812259.0648290729
Pennsylvania,Idaho,664291.380851054
Pennsylvania,Illinois,114275.4980606079
Pennsylvania,Indiana,85388.74821075666
Pennsylvania,Iowa,684604.652993244
Pennsylvania,Kansas,207184.62587750086
Pennsylvania,Kentucky,82137.58567793432
Pennsylvania,Louisiana,172563.29055740678
Pennsylvania,Maine,96639.27783256661
Pennsylvania,Maryland,369863.5730171329
Pennsylvania,Massachusetts,61485.134740032896
Pennsylvania,Michigan,83637.5623269832
Pennsylvania,Minnesota,173673.89534699798
Pennsylvania,Mississippi,143924.0946228254
Pennsylvania,Missouri,686001.5638969054
Pennsylvania,Montana,324269.97098868096
Pennsylvania,Nebraska,220053.9080180127
Pennsylvania,Nevada,388624.9064586571
Pennsylvania,New Hampshire,68207.90863968781
Pennsylvania,New Jersey,32014.67944552936
Pennsylvania,New Mexico,290430.6819191113
Pennsylvania,New York,30780.10774834942
Pennsylvania,North Carolina,55542.779341693014
Pennsylvania,North Dakota,235998.37704738564
Pennsylvania,Ohio,50290.536306545786
Pennsylvania,Oklahoma,203925.68370119543
Pennsylvania,Oregon,428677.3268951835
Pennsylvania,Pennsylvania,0.0
Pennsylvania,Rhode Island,62942.04252326103
Pennsylvania,South Carolina,76189.55025461169
Pennsylvania,South Dakota,227084.71003790633
Pennsylvania,Tennessee,382600.77497307817
Pennsylvania,Texas,234949.97857416375
Pennsylvania,Utah,339071.8786997825
Pennsylvania,Vermont,60444.87637509072
Pennsylvania,Virginia,35182.226151851166
Pennsylvania,Washington,431407.7312717054
Pennsylvania,West Virginia,36020.76824555523
Pennsylvania,Wisconsin,127569.52797984322
Pennsylvania,Wyoming,298268.6594867117
Rhode Island,Alabama,176749.06123937404
Rhode Island,Alaska,837702.5953934964
Rhode Island,Arizona,407813.3714384559
Rhode Island,Arkansas,219600.24014558818
Rhode Island,California,481235.16724882025
Rhode Island,Colorado,340970.07369562506
Rhode Island,Connecticut,11723.581790562132
Rhode Island,Delaware,640620.5938033838
Rhode Island,Florida,169958.415719846
Rhode Island,Georgia,149302.48124194052
Rhode Island,Hawaii,874714.9466254706
Rhode Island,Idaho,601543.932402281
Rhode Island,Illinois,177158.6222400705
Rhode Island,Indiana,148328.32809682714
Rhode Island,Iowa,622078.7896054647
Rhode Island,Kansas,270123.30737831566
Rhode Island,Kentucky,143562.456464077
Rhode Island,Louisiana,230289.58761741704
Rhode Island,Maine,43580.138193906634
Rhode Island,Maryland,381317.1727813999
Rhode Island,Massachusetts,6355.391176001679
Rhode Island,Michigan,141090.35624379152
Rhode Island,Minnesota,232104.06525091283
Rhode Island,Mississippi,201977.74100132915
Rhode Island,Missouri,623987.635480063
Rhode Island,Montana,384548.08498548006
Rhode Island,Nebraska,282392.39149984194
Rhode Island,Nevada,451360.7694837911
Rhode Island,New Hampshire,20044.54663992179
Rhode Island,New Jersey,34525.21659598966
Rhode Island,New Mexico,353126.6905474578
Rhode Island,New York,41710.821281772915
Rhode Island,North Carolina,99394.62384857643
Rhode Island,North Dakota,294806.49166868767
Rhode Island,Ohio,113231.40299846152
Rhode Island,Oklahoma,266428.2741940127
Rhode Island,Oregon,490540.68732063397
Rhode Island,Pennsylvania,62942.04252326103
Rhode Island,Rhode Island,0.0
Rhode Island,South Carolina,121427.37439720913
Rhode Island,South Dakota,288034.20137546165
Rhode Island,Tennessee,408625.7315258059
Rhode Island,Texas,295888.6319631087
Rhode Island,Utah,401840.9184366371
Rhode Island,Vermont,26372.84286913339
Rhode Island,Virginia,83973.23284237663
Rhode Island,Washington,492228.8981723848
Rhode Island,West Virginia,95610.91378080224
Rhode Island,Wisconsin,186721.0352424172
Rhode Island,Wyoming,360191.7690966855
South Carolina,Alabama,60403.71639228831
South Carolina,Alaska,774885.8208665326
South Carolina,Arizona,307658.77148067794
South Carolina,Arkansas,115874.53044133555
South Carolina,California,387113.20748328906
South Carolina,Colorado,251694.45167702844
South Carolina,Connecticut,112294.7994387986
South Carolina,Delaware,735211.0807176399
South Carolina,Florida,55098.789324267374
South Carolina,Georgia,28477.67476462922
South Carolina,Hawaii,766970.7713420375
South Carolina,Idaho,702146.8128539786
South Carolina,Illinois,103152.71932915777
South Carolina,Indiana,80454.0206142614
South Carolina,Iowa,720104.215893783
South Carolina,Kansas,180731.11360250067
South Carolina,Kentucky,57007.604168216014
South Carolina,Louisiana,114599.29500655753
South Carolina,Maine,163391.6888094373
South Carolina,Maryland,302909.1052130985
South Carolina,Massachusetts,123367.01540525327
South Carolina,Michigan,113646.43350321206
South Carolina,Minnesota,182390.28199166752
South Carolina,Mississippi,88504.82371599866
South Carolina,Missouri,717880.172204944
South Carolina,Montana,315968.1413133292
South Carolina,Nebraska,203774.13439884858
South Carolina,Nevada,361422.97589389636
South Carolina,New Hampshire,134945.433064628
South Carolina,New Jersey,88370.67579236905
South Carolina,New Mexico,252209.64265467727
South Carolina,New York,105118.10775028249
South Carolina,North Carolina,22275.19052668237
South Carolina,North Dakota,237931.2574022169
South Carolina,Ohio,66458.80662485598
South Carolina,Oklahoma,166819.0242178631
South Carolina,Oregon,409072.1929562067
South Carolina,Pennsylvania,76189.55025461169
South Carolina,Rhode Island,121427.37439720913
South Carolina,South Carolina,0.0
South Carolina,South Dakota,220107.0613974027
South Carolina,Tennessee,308175.73460932967
South Carolina,Texas,185957.3360962132
South Carolina,Utah,312421.17904681177
South Carolina,Vermont,130691.17016845476
South Carolina,Virginia,41431.58752690995
South Carolina,Washington,417802.6875368324
South Carolina,West Virginia,47319.22198219239
South Carolina,Wisconsin,140505.00348742033
South Carolina,Wyoming,281585.3285382603
South Dakota,Alabama,177641.65552313454
South Dakota,Alaska,556283.1580454329
South Dakota,Arizona,153023.17968856875
South Dakota,Arkansas,123206.34559145076
South Dakota,California,205673.3086547693
South Dakota,Colorado,76150.68001009578
South Dakota,Connecticut,276434.6112121273
South Dakota,Delaware,928361.8722098619
South Dakota,Florida,237925.15167589995
South Dakota,Georgia,205182.52204561673
South Dakota,Hawaii,611214.39031816
South Dakota,Idaho,887650.491384982
South Dakota,Illinois,118759.99949477939
South Dakota,Indiana,146682.6738575487
South Dakota,Iowa,909075.7785536913
South Dakota,Kansas,62303.280146393576
South Dakota,Kentucky,164461.03422999626
South Dakota,Louisiana,157043.30466785267
South Dakota,Maine,309973.10646086704
South Dakota,Maryland,468253.37997712306
South Dakota,Massachusetts,285018.5323957023
South Dakota,Michigan,148164.21463025408
South Dakota,Minnesota,61992.42369838431
South Dakota,Mississippi,157656.85670468
South Dakota,Missouri,911839.4305764585
South Dakota,Montana,97619.36260804001
South Dakota,Nebraska,29383.117074265625
South Dakota,Nevada,171839.477760496
South Dakota,New Hampshire,286553.8123075664
South Dakota,New Jersey,259051.05195887547
South Dakota,New Mexico,116358.88944554258
South Dakota,New York,247444.31504886106
South Dakota,North Carolina,226551.1994936244
South Dakota,North Dakota,30153.344424789764
South Dakota,Ohio,179216.4441032128
South Dakota,Oklahoma,92672.50571771544
South Dakota,Oregon,203384.1288031099
South Dakota,Pennsylvania,227084.71003790633
South Dakota,Rhode Island,288034.20137546165
South Dakota,South Carolina,220107.0613974027
South Dakota,South Dakota,0.0
South Dakota,Tennessee,431503.7482907883
South Dakota,Texas,129994.53448895457
South Dakota,Utah,125448.15719650887
South Dakota,Vermont,275630.59257092635
South Dakota,Virginia,224658.22722526768
South Dakota,Washington,204332.67083361876
South Dakota,West Virginia,204445.73473662883
South Dakota,Wisconsin,102337.83114762596
South Dakota,Wyoming,74667.66500299846
Tennessee,Alabama,291975.1626765537
Tennessee,Alaska,894685.3428205919
Tennessee,Arizona,397790.28193886287
Tennessee,Arkansas,318952.11966845434
Tennessee,California,471775.42832368874
Tennessee,Colorado,402803.12526717066
Tennessee,Connecticut,404021.8411732217
Tennessee,Delaware,863878.9877314994
Tennessee,Florida,253466.6129355107
Tennessee,Georgia,292008.4904416308
Tennessee,Hawaii,719886.7303854128
Tennessee,Idaho,852653.8368323924
Tennessee,Illinois,365668.2049084935
Tennessee,Indiana,363084.653733809
Tennessee,Iowa,860846.3751041762
Tennessee,Kansas,369226.2147275028
Tennessee,Kentucky,339650.8433332678
Tennessee,Louisiana,280571.11207321397
Tennessee,Maine,451503.1544718154
Tennessee,Maryland,95649.44341186728
Tennessee,Massachusetts,413175.31234089966
Tennessee,Michigan,407717.4429552898
Tennessee,Minnesota,434296.36529103026
Tennessee,Mississippi,293387.4502513698
Tennessee,Missouri,845821.6889350852
Tennessee,Montana,493098.38485336775
Tennessee,Nebraska,402630.2985568771
Tennessee,Nevada,468453.838718395
Tennessee,New Hampshire,427284.4654852315
Tennessee,New Jersey,384224.85360788414
Tennessee,New Mexico,366127.4545974393
Tennessee,New York,408288.1220033225
Tennessee,North Carolina,327193.38163385884
Tennessee,North Dakota,460795.10974510136
Tennessee,Ohio,368723.4988985649
Tennessee,Oklahoma,338877.95561971865
Tennessee,Oregon,528972.4516153936
Tennessee,Pennsylvania,382600.77497307817
Tennessee,Rhode Island,408625.7315258059
Tennessee,South Carolina,308175.73460932967
Tennessee,South Dakota,431503.7482907883
Tennessee,Tennessee,0.0
Tennessee,Texas,307627.22481926077
Tennessee,Utah,437834.3568211613
Tennessee,Vermont,427333.1494864399
Tennessee,Virginia,347539.0258273163
Tennessee,Washington,555044.5604751027
Tennessee,West Virginia,355199.62399332575
Tennessee,Wisconsin,411999.3086414102
Tennessee,Wyoming,447505.2958904509
Texas,Alabama,125702.87981585784
Texas,Alaska,621745.5605663783
Texas,Arizona,126426.64382557974
Texas,Arkansas,76900.07644339504
Texas,California,209318.17530257616
Texas,Colorado,97580.26327593096
Texas,Connecticut,284730.20030372613
Texas,Delaware,920877.6023826402
Texas,Florida,171195.85429851973
Texas,Georgia,159313.11923379067
Texas,Hawaii,581283.6050715692
Texas,Idaho,888081.6460804716
Texas,Illinois,132698.34214864933
Texas,Indiana,155294.30202360934
Texas,Iowa,906037.2850451575
Texas,Kansas,70821.14418731174
Texas,Kentucky,152815.94413214872
Texas,Louisiana,73456.72848691262
Texas,Maine,331413.5623356413
Texas,Maryland,356115.297639683
Texas,Massachusetts,295601.50940413005
Texas,Michigan,189593.481428028
Texas,Minnesota,156348.23178085513
Texas,Mississippi,97452.89326130856
Texas,Missouri,903478.061602494
Texas,Montana,186755.506855889
Texas,Nebraska,100727.8807580106
Texas,Nevada,189990.19717869657
Texas,New Hampshire,303154.28300619475
Texas,New Jersey,261531.62630167694
Texas,New Mexico,73878.61119430982
Texas,New York,264271.8749640226
Texas,North Carolina,203565.61405355277
Texas,North Dakota,160146.49526293107
Texas,Ohio,187380.31286664028
Texas,Oklahoma,45047.32605826898
Texas,Oregon,246127.82183654085
Texas,Pennsylvania,234949.97857416375
Texas,Rhode Island,295888.6319631087
Texas,South Carolina,185957.3360962132
Texas,South Dakota,129994.53448895457
Texas,Tennessee,307627.22481926077
Texas,Texas,0.0
Texas,Utah,146136.63361731035
Texas,Vermont,294894.42282959505
Texas,Virginia,213513.39627526887
Texas,Washington,264369.99141544034
Texas,West Virginia,200336.7323508098
Texas,Wisconsin,161265.96614599126
Texas,Wyoming,141519.8925946455
Utah,Alabama,256845.29814072905
Utah,Alaska,475626.71407417813
Utah,Arizona,50311.101379317864
Utah,Arkansas,197273.29879636524
Utah,California,80826.6159442544
Utah,Colorado,61302.57346963503
Utah,Connecticut,390118.3099983901
Utah,Delaware,1041202.7921999634
Utah,Florida,311094.69448385003
Utah,Georgia,290036.5396445765
Utah,Hawaii,485786.016204666
Utah,Idaho,1003359.3445102308
Utah,Illinois,224858.5504000237
Utah,Indiana,253955.24317879323
Utah,Iowa,1023581.766770491
Utah,Kansas,133146.7090280492
Utah,Kentucky,264275.93607439933
Utah,Louisiana,213281.07787846535
Utah,Maine,428586.61344587046
Utah,Maryland,496964.03736689035
Utah,Massachusetts,399713.11597319396
Utah,Michigan,267396.06381732697
Utah,Minnesota,187135.41622044716
Utah,Mississippi,229622.0984705087
Utah,Missouri,1024288.9539314577
Utah,Montana,80105.22881809901
Utah,Nebraska,120831.92389844664
Utah,Nevada,49609.55187259808
Utah,New Hampshire,403272.1886815405
Utah,New Jersey,370080.88106385607
Utah,New Mexico,74082.62404234882
Utah,New York,363271.61809588154
Utah,North Carolina,324996.5019504056
Utah,North Dakota,138518.26179966307
Utah,Ohio,288932.4834714851
Utah,Oklahoma,146551.0462466918
Utah,Oregon,100207.71108552474
Utah,Pennsylvania,339071.8786997825
Utah,Rhode Island,401840.9184366371
Utah,South Carolina,312421.17904681177
Utah,South Dakota,125448.15719650887
Utah,Tennessee,437834.3568211613
Utah,Texas,146136.63361731035
Utah,Utah,0.0
Utah,Vermont,392942.62869915244
Utah,Virginia,328650.55782091717
Utah,Washington,119278.46327816267
Utah,West Virginia,310547.1234643786
Utah,Wisconsin,223192.1324509446
Utah,Wyoming,55303.3098919043
Vermont,Alabama,181117.6498577651
Vermont,Alaska,820860.9037955212
Vermont,Arizona,402056.1582478249
Vermont,Arkansas,218013.90053159455
Vermont,California,473074.3505623614
Vermont,Colorado,332707.98551432457
Vermont,Connecticut,24475.727752203813
Vermont,Delaware,653130.886645242
Vermont,Florida,182773.82702400253
Vermont,Georgia,157073.33258067712
Vermont,Hawaii,870190.2492219734
Vermont,Idaho,612051.5057648335
Vermont,Illinois,170141.3446197014
Vermont,Indiana,142413.64397065333
Vermont,Iowa,633475.7788108398
Vermont,Kansas,263119.98748859804
Vermont,Kentucky,142256.54068969903
Vermont,Louisiana,232955.43802195304
Vermont,Maine,36618.31459802594
Vermont,Maryland,403744.85560190113
Vermont,Massachusetts,20020.362284434315
Vermont,Michigan,127474.31716232098
Vermont,Minnesota,217522.62049037567
Vermont,Mississippi,204325.48232905264
Vermont,Missouri,636767.1855874798
Vermont,Montana,370877.38030917983
Vermont,Nebraska,272470.9843818237
Vermont,Nevada,442201.54920578917
Vermont,New Hampshire,11520.734915794217
Vermont,New Jersey,43665.69935315361
Vermont,New Mexico,348142.922490175
Vermont,New York,30705.574428758046
Vermont,North Carolina,108468.93961406648
Vermont,North Dakota,280049.89304943505
Vermont,Ohio,108111.82389544633
Vermont,Oklahoma,262366.4270233522
Vermont,Oregon,478926.9055148186
Vermont,Pennsylvania,60444.87637509072
Vermont,Rhode Island,26372.84286913339
Vermont,South Carolina,130691.17016845476
Vermont,South Dakota,275630.59257092635
Vermont,Tennessee,427333.1494864399
Vermont,Texas,294894.42282959505
Vermont,Utah,392942.62869915244
Vermont,Vermont,0.0
Vermont,Virginia,90086.5884857452
Vermont,Washington,478961.8063238446
Vermont,West Virginia,96318.88207926834
