state1,state2,distance,estoque
Idaho,Nevada,1052897.3525472465,44
Illinois,Nevada,274439.5831380743,44
Indiana,Nevada,303548.64260114887,44
Iowa,Nevada,1073167.4292951685,44
Kansas,Nevada,182699.00374112607,44
Kentucky,Nevada,313804.3435725516,44
Louisiana,Nevada,259823.259805584,44
Maine,Nevada,477718.463419617,44
Maryland,Nevada,533110.3799073884,44
Massachusetts,Nevada,449186.0824758487,44
Michigan,Nevada,316216.56468945456,44
Minnesota,Nevada,233831.84856858145,44
Mississippi,Nevada,277576.2950631772,44
Missouri,Nevada,1073898.0165942202,44
Montana,Nevada,104224.60882632276,44
Nebraska,Nevada,169803.8581481587,44
Nevada,Nevada,0.0,0
New Hampshire,Nevada,452597.82727825816,44
New Jersey,Nevada,419672.4949052535,44
New Mexico,Nevada,116131.41745453724,44
New York,Nevada,412639.2612646063,44
North Carolina,Nevada,374341.46584235097,44
North Dakota,Nevada,180906.2778153373,44
Ohio,Nevada,338510.3882512323,44
Oklahoma,Nevada,194989.36935381888,44
Oregon,Nevada,60518.90324518448,44
Pennsylvania,Nevada,388624.9064586571,44
Rhode Island,Nevada,451360.7694837911,44
South Carolina,Nevada,361422.9758938964,44
South Dakota,Nevada,171839.477760496,44
Tennessee,Nevada,468453.838718395,44
Texas,Nevada,189990.19717869657,44
Utah,Nevada,49609.55187259808,44
Vermont,Nevada,442201.5492057892,44
Virginia,Nevada,378207.1127054593,44
Washington,Nevada,89120.10979010293,44
West Virginia,Nevada,360150.7207059289,44
Wisconsin,Nevada,271583.57048429863,44
Wyoming,Nevada,97924.36991883072,44
Alabama,New Hampshire,187436.19900382104,27
Alaska,New Hampshire,832327.6093227954,27
Arizona,New Hampshire,411680.5769064166,27
Arkansas,New Hampshire,226364.36979789907,27
California,New Hampshire,483271.3156406037,27
Colorado,New Hampshire,342880.44677117415,27
Connecticut,New Hampshire,23561.851370382592,27
Delaware,New Hampshire,642021.9839826359,27
Florida,New Hampshire,185641.85033553184,27
Georgia,New Hampshire,162035.39837023267,27
Hawaii,New Hampshire,879589.3475707854,27
Idaho,New Hampshire,601235.3772192717,27
Illinois,New Hampshire,179873.06151839413,27
Indiana,New Hampshire,151802.75621344955,27
Iowa,New Hampshire,622522.0398837298,27
Kansas,New Hampshire,272966.1837535924,27
Kentucky,New Hampshire,150345.169074367,27
Louisiana,New Hampshire,239969.42743816343,27
Maine,New Hampshire,28845.047911209997,27
Maryland,New Hampshire,401147.4343729497,27
Massachusetts,New Hampshire,14389.49842767287,27
Michigan,New Hampshire,138451.37386461717,27
Minnesota,New Hampshire,228724.7922023321,27
Mississippi,New Hampshire,211400.57750630676,27
Missouri,New Hampshire,625622.3731053742,27
Montana,New Hampshire,382013.30574732606,27
Nebraska,New Hampshire,282952.4623130182,27
Nevada,New Hampshire,452597.82727825816,27
New Hampshire,New Hampshire,0.0,0
New Jersey,New Hampshire,46623.291314535054,27
New Mexico,New Hampshire,357550.058007267,27
New York,New Hampshire,40120.61986061531,27
North Carolina,New Hampshire,112674.47741170136,27
North Dakota,New Hampshire,291297.36613982625,27
Ohio,New Hampshire,117151.04406278249,27
Oklahoma,New Hampshire,271471.53161979985,27
Oregon,New Hampshire,489778.5396942173,27
Pennsylvania,New Hampshire,68207.90863968781,27
Rhode Island,New Hampshire,20044.54663992179,27
South Carolina,New Hampshire,134945.433064628,27
South Dakota,New Hampshire,286553.8123075664,27
Tennessee,New Hampshire,427284.4654852315,27
Texas,New Hampshire,303154.28300619475,27
Utah,New Hampshire,403272.1886815405,27
Vermont,New Hampshire,11520.734915794215,27
Virginia,New Hampshire,95301.62210581728,27
Washington,New Hampshire,490061.3506103088,27
West Virginia,New Hampshire,103512.36579269163,27
Wisconsin,New Hampshire,184371.72436141068,27
Wyoming,New Hampshire,359766.18032411,27
Alabama,New Jersey,142370.3875460062,89
Alaska,New Jersey,811957.3536830613,89
Arizona,New Jersey,374575.8086756271,89
Arkansas,New Jersey,185424.63203415016,89
California,New Jersey,448975.82716667495,89
Colorado,New Jersey,308980.5927966998,89
Connecticut,New Jersey,24152.23320937424,89
Delaware,New Jersey,671330.4550294139,89
Florida,New Jersey,139326.37856845342,89
Georgia,New Jersey,115715.08660498857,89
Hawaii,New Jersey,840890.4485609288,89
Idaho,New Jersey,633482.5172244298,89
Illinois,New Jersey,145244.64282375443,89
Indiana,New Jersey,116125.8583132973,89
Iowa,New Jersey,653503.7430344222,89
Kansas,New Jersey,237682.58387185208,89
Kentucky,New Jersey,109561.10372299104,89
Louisiana,New Jersey,195787.6940055222,89
Maine,New Jersey,75036.5707105542,89
Maryland,New Jersey,363469.68053057743,89
Massachusetts,New Jersey,35335.120574295484,89
Michigan,New Jersey,115136.48195077006,89
Minnesota,New Jersey,205553.68064084864,89
Mississippi,New Jersey,167456.4461255523,89
Missouri,New Jersey,654527.0240265103,89
Montana,New Jersey,356275.6803726575,89
Nebraska,New Jersey,251583.90960075328,89
Nevada,New Jersey,419672.4949052535,89
New Hampshire,New Jersey,46623.291314535054,89
New Jersey,New Jersey,0.0,0
New Mexico,New Jersey,319673.43539931497,89
New York,New Jersey,28920.64592985433,89
North Carolina,New Jersey,66116.19091417774,89
North Dakota,New Jersey,267952.028536826,89
Ohio,New Jersey,81214.61510097797,89
Oklahoma,New Jersey,232808.3816124325,89
Oregon,New Jersey,460379.0189246248,89
Pennsylvania,New Jersey,32014.67944552936,89
Rhode Island,New Jersey,34525.21659598966,89
South Carolina,New Jersey,88370.67579236905,89
South Dakota,New Jersey,259051.05195887547,89
Tennessee,New Jersey,384224.85360788414,89
Texas,New Jersey,261531.6263016769,89
Utah,New Jersey,370080.88106385607,89
Vermont,New Jersey,43665.69935315361,89
Virginia,New Jersey,49602.97717879442,89
Washington,New Jersey,463359.3768307705,89
West Virginia,New Jersey,61484.29884938105,89
Wisconsin,New Jersey,159498.91618754028,89
Wyoming,New Jersey,329978.36467865587,89
Alabama,New Mexico,193524.7287816211,92
Alaska,New Mexico,548731.3799410418,92
Arizona,New Mexico,55491.8688187738,92
Arkansas,New Mexico,136786.61370543536,92
California,New Mexico,136426.23574664808,92
Colorado,New Mexico,46247.18050865371,92
Connecticut,New Mexico,341559.891546124,92
Delaware,New Mexico,986685.7079465578,92
Florida,New Mexico,243577.90211141892,92
Georgia,New Mexico,227386.5086938977,92
Hawaii,New Mexico,522053.10654855793,92
Idaho,New Mexico,951722.0051112616,92
Illinois,New Mexico,178298.3893281148,92
Indiana,New Mexico,205761.22749682455,92
Iowa,New Mexico,970663.504670903,92
Kansas,New Mexico,87456.97021964574,92
Kentucky,New Mexico,210442.10415456316,92
Louisiana,New Mexico,145051.5042596939,92
Maine,New Mexico,384650.01830235234,92
Maryland,New Mexico,423096.8793846156,92
Massachusetts,New Mexico,351915.7221182367,92
Michigan,New Mexico,229648.6477033993,92
Minnesota,New Mexico,167449.90601669502,92
Mississippi,New Mexico,165294.49038912338,92
Missouri,New Mexico,969472.820273472,92
Montana,New Mexico,131265.581113253,92
Nebraska,New Mexico,95266.82987273169,92
Nevada,New Mexico,116131.41745453724,92
New Hampshire,New Mexico,357550.058007267,92
New Jersey,New Mexico,319673.43539931497,92
New Mexico,New Mexico,0.0,0
New York,New Mexico,317574.7538029432,92
North Carolina,New Mexico,267495.71248339664,92
North Dakota,New Mexico,142128.48760540583,92
Ohio,New Mexico,240485.9484502161,92
Oklahoma,New Mexico,86989.50863753629,92
Oregon,New Mexico,173041.1658363408,92
Pennsylvania,New Mexico,290430.6819191113,92
Rhode Island,New Mexico,353126.6905474578,92
South Carolina,New Mexico,252209.64265467727,92
South Dakota,New Mexico,116358.88944554258,92
Tennessee,New Mexico,366127.4545974393,92
Texas,New Mexico,73878.61119430982,92
Utah,New Mexico,74082.62404234882,92
Vermont,New Mexico,348142.922490175,92
Virginia,New Mexico,274362.37288848485,92
Washington,New Mexico,193350.55143702077,92
West Virginia,New Mexico,258391.18879133632,92
Wisconsin,New Mexico,190839.51846774292,92
Wyoming,New Mexico,87082.50106651738,92
Alabama,New York,152069.5100833826,37
Alaska,New York,796028.1375711539,37
Arizona,New York,371611.9723475012,37
Arkansas,New York,187378.7313544416,37
California,New York,443199.6288276875,37
Colorado,New York,302806.0641004404,37
Connecticut,New York,31001.86745988054,37
Delaware,New York,680917.9277512085,37
Florida,New York,159085.97276315722,37
Georgia,New York,130001.3157356494,37
Hawaii,New York,839627.696828779,37
Idaho,New York,640807.3172693957,37
Illinois,New York,139764.45345652092,37
Indiana,New York,111815.41718385708,37
Iowa,New York,661830.334264757,37
Kansas,New York,232847.4876329998,37
Kentucky,New York,111769.0184711309,37
Louisiana,New York,203103.852255441,37
Maine,New York,67323.29648049032,37
Maryland,New York,390687.558248276,37
Massachusetts,New York,37827.44491767848,37
Michigan,New York,99810.70381978076,37
Minnesota,New York,190709.2881482179,37
Mississippi,New York,174460.0652756957,37
Missouri,New York,664402.3787464943,37
Montana,New York,343519.1877406559,37
Nebraska,New York,243095.7508657854,37
Nevada,New York,412639.2612646063,37
New Hampshire,New York,40120.61986061531,37
New Jersey,New York,28920.64592985433,37
New Mexico,New York,317574.7538029432,37
New York,New York,0.0,0
North Carolina,New York,83449.64494831598,37
North Dakota,New York,253411.80369114617,37
Ohio,New York,77410.54538627151,37
Oklahoma,New York,231692.2114055628,37
Oregon,New York,450421.5803322483,37
Pennsylvania,New York,30780.10774834942,37
Rhode Island,New York,41710.82128177292,37
South Carolina,New York,105118.10775028248,37
South Dakota,New York,247444.31504886103,37
Tennessee,New York,408288.1220033225,37
Texas,New York,264271.8749640226,37
Utah,New York,363271.6180958816,37
Vermont,New York,30705.57442875805,37
Virginia,New York,63700.97872089565,37
Washington,New York,451381.9453190391,37
West Virginia,New York,66760.24507144952,37
Wisconsin,New York,145634.24718794684,37
Wyoming,New York,320244.27410494006,37
Alabama,North Carolina,79420.60355474516,63
Alaska,North Carolina,782687.9808767987,63
Arizona,North Carolina,322979.25412323314,63
Arkansas,North Carolina,130716.68815419094,63
California,North Carolina,401149.6471605079,63
Colorado,North Carolina,263855.02728960844,63
Connecticut,North Carolina,90088.68441707872,63
Delaware,North Carolina,719192.2533683188,63
Florida,North Carolina,75719.37601433335,63
Georgia,North Carolina,49934.73305225533,63
Hawaii,North Carolina,784844.1479045379,63
Idaho,North Carolina,684934.4026985358,63
Illinois,North Carolina,107859.51670575944,63
Indiana,North Carolina,81454.55141365643,63
Iowa,North Carolina,703408.7025314657,63
Kansas,North Carolina,192185.97693120068,63
Kentucky,North Carolina,62367.113417249,63
Louisiana,North Carolina,133836.0104941865,63
Maine,North Carolina,141148.73943822522,63
Maryland,North Carolina,317565.5098212021,63
Massachusetts,North Carolina,101187.73619861252,63
Michigan,North Carolina,106560.86863853916,63
Minnesota,North Carolina,183728.17278795323,63
Mississippi,North Carolina,106596.8613515426,63
Missouri,North Carolina,701978.0036739043,63
Montana,North Carolina,323570.29040998186,63
Nebraska,North Carolina,212661.11425693223,63
Nevada,North Carolina,374341.46584235097,63
New Hampshire,North Carolina,112674.47741170136,63
New Jersey,North Carolina,66116.19091417774,63
New Mexico,North Carolina,267495.71248339664,63
New York,North Carolina,83449.64494831598,63
North Carolina,North Carolina,0.0,0
North Dakota,North Carolina,242026.29332368003,63
Ohio,North Carolina,58291.050985550086,63
Oklahoma,North Carolina,181066.3043749444,63
Oregon,North Carolina,420143.7269280597,63
Pennsylvania,North Carolina,55542.77934169301,63
Rhode Island,North Carolina,99394.62384857643,63
South Carolina,North Carolina,22275.19052668237,63
South Dakota,North Carolina,226551.1994936244,63
Tennessee,North Carolina,327193.38163385884,63
Texas,North Carolina,203565.6140535528,63
Utah,North Carolina,324996.5019504056,63
Vermont,North Carolina,108468.93961406648,63
Virginia,North Carolina,20370.384483362115,63
Washington,North Carolina,427288.9073987295,63
West Virginia,North Carolina,33232.03881798407,63
Wisconsin,North Carolina,139547.5642639455,63
Wyoming,North Carolina,291296.46964046784,63
Alabama,North Dakota,200300.43992213297,60
Alaska,North Dakota,544121.8291752316,60
Arizona,North Dakota,172890.55005407322,60
Arkansas,North Dakota,149008.0576948777,60
California,North Dakota,215993.37251175093,60
Colorado,North Dakota,98629.21779067296,60
Connecticut,North Dakota,283442.73587446194,60
Delaware,North Dakota,932997.9430529308,60
Florida,North Dakota,260530.38337207428,60
Georgia,North Dakota,225629.647176518,60
Hawaii,North Dakota,621546.9793668054,60
Idaho,North Dakota,890585.4176776083,60
Illinois,North Dakota,134864.28990655756,60
Indiana,North Dakota,160712.7845879101,60
Iowa,North Dakota,912746.9940071016,60
Kansas,North Dakota,91959.99739560676,60
Kentucky,North Dakota,181178.3617322996,60
Louisiana,North Dakota,184409.69829431424,60
Maine,North Dakota,312923.4522962445,60
Maryland,North Dakota,495644.8137688924,60
Massachusetts,North Dakota,291238.6183200985,60
Michigan,North Dakota,153722.21506665848,60
Minnesota,North Dakota,62706.05131883206,60
Mississippi,North Dakota,182508.06319173955,60
Missouri,North Dakota,916722.3345299272,60
Montana,North Dakota,91760.0945509539,60
Nebraska,North Dakota,59502.322584921,60
Nevada,North Dakota,180906.2778153373,60
New Hampshire,North Dakota,291297.36613982625,60
New Jersey,North Dakota,267952.028536826,60
New Mexico,North Dakota,142128.48760540583,60
New York,North Dakota,253411.80369114617,60
North Carolina,North Dakota,242026.29332368003,60
North Dakota,North Dakota,0.0,0
Ohio,North Dakota,190690.35530146773,60
Oklahoma,North Dakota,122277.74613559085,60
Oregon,North Dakota,203978.01597476137,60
Pennsylvania,North Dakota,235998.37704738564,60
Rhode Island,North Dakota,294806.49166868767,60
South Carolina,North Dakota,237931.2574022169,60
South Dakota,North Dakota,30153.344424789764,60
Tennessee,North Dakota,460795.10974510136,60
Texas,North Dakota,160146.49526293107,60
Utah,North Dakota,138518.26179966307,60
Vermont,North Dakota,280049.89304943505,60
Virginia,North Dakota,237836.97921055087,60
Washington,North Dakota,199814.1401252674,60
West Virginia,North Dakota,217107.02219873035,60
Wisconsin,North Dakota,108463.69940215022,60
Wyoming,North Dakota,83691.7889939031,60
Alabama,Ohio,85225.15546480393,40
Alaska,Ohio,734417.6967870531,40
Arizona,Ohio,294858.7053980262,40
Arkansas,Ohio,110534.72258525823,40
California,Ohio,368068.5622570882,40
Colorado,Ohio,227905.81120498004,40
Connecticut,Ohio,101546.29655974658,40
Delaware,Ohio,752543.7075545845,40
Florida,Ohio,116607.75209650517,40
Georgia,Ohio,76721.90645441496,40
Hawaii,Ohio,762479.9303752198,40
Idaho,Ohio,714481.1457169461,40
Illinois,Ohio,64074.66589066228,40
Indiana,Ohio,35098.59029932684,40
Iowa,Ohio,734658.8315687765,40
Kansas,Ohio,156894.318934753,40
Kentucky,Ohio,37232.81188682907,40
Louisiana,Ohio,130251.93622361244,40
Maine,Ohio,144729.68931770703,40
Maryland,Ohio,368726.04197832296,40
Massachusetts,Ohio,111612.41898641924,40
Michigan,Ohio,48305.0023289514,40
Minnesota,Ohio,129788.66083367993,40
Mississippi,Ohio,102104.22657755164,40
Missouri,Ohio,735732.0810301804,40
Montana,Ohio,276794.0841871444,40
Nebraska,Ohio,170474.07560095465,40
Nevada,Ohio,338510.3882512323,40
New Hampshire,Ohio,117151.04406278249,40
New Jersey,Ohio,81214.61510097797,40
New Mexico,Ohio,240485.9484502161,40
New York,Ohio,77410.54538627151,40
North Carolina,Ohio,58291.050985550086,40
North Dakota,Ohio,190690.35530146773,40
Ohio,Ohio,0.0,0
Oklahoma,Ohio,154328.30837211947,40
Oregon,Ohio,379403.2867438025,40
Pennsylvania,Ohio,50290.536306545786,40
Rhode Island,Ohio,113231.40299846152,40
South Carolina,Ohio,66458.80662485598,40
South Dakota,Ohio,179216.4441032128,40
Tennessee,Ohio,368723.4988985649,40
Texas,Ohio,187380.31286664028,40
Utah,Ohio,288932.4834714851,40
Vermont,Ohio,108111.82389544632,40
Virginia,Ohio,48132.28239965356,40
Washington,Ohio,383163.7972473391,40
West Virginia,Ohio,27240.14150110091,40
Wisconsin,Ohio,84062.40049510839,40
Wyoming,Ohio,249053.24661606,40
Alabama,Oklahoma,110294.2943265879,63
Alaska,Oklahoma,617443.3832644091,63
Arizona,Oklahoma,142267.57643960902,63
Arkansas,Oklahoma,50992.97686936898,63
California,Oklahoma,220331.2218297716,63
Colorado,Oklahoma,87450.1979071517,63
Connecticut,Oklahoma,254912.0197244532,63
Delaware,Oklahoma,900080.6585484437,63
Florida,Oklahoma,165758.65579812115,63
Georgia,Oklahoma,143574.8723314773,63
Hawaii,Oklahoma,608338.5142172079,63
Idaho,Oklahoma,864780.303487539,63
Illinois,Oklahoma,94170.5435260942,63
Indiana,Oklahoma,120108.38829157603,63
Iowa,Oklahoma,883830.2398385111,63
Kansas,Oklahoma,30369.45216825618,63
Kentucky,Oklahoma,123464.92557807664,63
Louisiana,Oklahoma,71170.85516558024,63
Maine,Oklahoma,298966.11657677864,63
Maryland,Oklahoma,378479.6701435891,63
Massachusetts,Oklahoma,265380.63879831176,63
Michigan,Oklahoma,149239.58377387683,63
Minnesota,Oklahoma,111572.53615473658,63
Mississippi,Oklahoma,83301.1755619331,63
Missouri,Oklahoma,882918.9042907621,63
Montana,Oklahoma,166965.27526405003,63
Nebraska,Oklahoma,63783.29863686889,63
Nevada,Oklahoma,194989.36935381888,63
New Hampshire,Oklahoma,271471.53161979985,63
New Jersey,Oklahoma,232808.3816124325,63
New Mexico,Oklahoma,86989.50863753629,63
New York,Oklahoma,231692.2114055628,63
North Carolina,Oklahoma,181066.3043749444,63
North Dakota,Oklahoma,122277.74613559085,63
Ohio,Oklahoma,154328.30837211947,63
Oklahoma,Oklahoma,0.0,0
Oregon,Oklahoma,245271.7093531172,63
Pennsylvania,Oklahoma,203925.68370119543,63
Rhode Island,Oklahoma,266428.2741940127,63
South Carolina,Oklahoma,166819.0242178631,63
South Dakota,Oklahoma,92672.50571771544,63
Tennessee,Oklahoma,338877.95561971865,63
Texas,Oklahoma,45047.32605826898,63
Utah,Oklahoma,146551.0462466918,63
Vermont,Oklahoma,262366.4270233522,63
Virginia,Oklahoma,187405.1523091081,63
Washington,Oklahoma,258055.60991770748,63
West Virginia,Oklahoma,171454.24770474483,63
Wisconsin,Oklahoma,117427.19156992558,63
Wyoming,Oklahoma,124900.73012196526,63
Alabama,Oregon,355260.76251114474,79
Alaska,Oregon,375708.16520538914,79
Arizona,Oregon,131330.24337524088,79
Arkansas,Oregon,295332.113142137,79
California,Oregon,68367.40300757372,79
Colorado,Oregon,158013.65612186817,79
Connecticut,Oregon,478868.30317844177,79
Delaware,Oregon,1131158.9630480767,79
Florida,Oregon,410664.1284030053,79
Georgia,Oregon,387954.4701250393,79
Hawaii,Oregon,429142.7536344986,79
Idaho,Oregon,1090977.9809093308,79
Illinois,Oregon,316023.63595940097,79
Indiana,Oregon,345138.94524524466,79
Iowa,Oregon,1112242.283764648,79
Kansas,Oregon,228353.18268419208,79
Kentucky,Oregon,358321.86085278133,79
Louisiana,Oregon,313250.6645388003,79
Maine,Oregon,513355.8560160778,79
Maryland,Oregon,593113.3190521016,79
Massachusetts,Oregon,487787.3282486949,79
Michigan,Oregon,351505.2752406427,79
Minnesota,Oregon,263577.10208020726,79
Mississippi,Oregon,328572.7131229859,79
Missouri,Oregon,1114521.2239006488,79
Montana,Oregon,113615.32018614392,79
Nebraska,Oregon,209009.64855240536,79
Nevada,Oregon,60518.90324518448,79
New Hampshire,Oregon,489778.5396942173,79
New Jersey,Oregon,460379.0189246248,79
New Mexico,Oregon,173041.1658363408,79
New York,Oregon,450421.5803322483,79
North Carolina,Oregon,420143.7269280597,79
North Dakota,Oregon,203978.01597476137,79
Ohio,Oregon,379403.2867438025,79
Oklahoma,Oregon,245271.7093531172,79
Oregon,Oregon,0.0,0
Pennsylvania,Oregon,428677.3268951835,79
Rhode Island,Oregon,490540.687320634,79
South Carolina,Oregon,409072.1929562067,79
South Dakota,Oregon,203384.1288031099,79
Tennessee,Oregon,528972.4516153936,79
Texas,Oregon,246127.82183654085,79
Utah,Oregon,100207.71108552474,79
Vermont,Oregon,478926.9055148186,79
Virginia,Oregon,421946.5235749668,79
Washington,Oregon,34507.88925738577,79
West Virginia,Oregon,402847.96395786834,79
Wisconsin,Oregon,305720.03338512185,79
Wyoming,Oregon,130408.70631211706,79
Alabama,Pennsylvania,121290.39059216522,37
Alaska,Pennsylvania,780054.9025626337,37
Arizona,Pennsylvania,344985.3744798466,37
Arkansas,Pennsylvania,158186.37599047524,37
California,Pennsylvania,418334.1410881976,37
Colorado,Pennsylvania,278118.7494668419,37
Connecticut,Pennsylvania,51265.45204131141,37
Delaware,Pennsylvania,702744.7960006534,37
Florida,Pennsylvania,131006.54020696828,37
Georgia,Pennsylvania,99842.3900755586,37
Hawaii,Pennsylvania,812259.0648290729,37
Idaho,Pennsylvania,664291.380851054,37
Illinois,Pennsylvania,114275.4980606079,37
Indiana,Pennsylvania,85388.74821075666,37
Iowa,Pennsylvania,684604.652993244,37
Kansas,Pennsylvania,207184.6258775009,37
Kentucky,Pennsylvania,82137.58567793432,37
Louisiana,Pennsylvania,172563.29055740678,37
Maine,Pennsylvania,96639.2778325666,37
Maryland,Pennsylvania,369863.5730171329,37
Massachusetts,Pennsylvania,61485.134740032896,37
Michigan,Pennsylvania,83637.5623269832,37
Minnesota,Pennsylvania,173673.89534699798,37
Mississippi,Pennsylvania,143924.0946228254,37
Missouri,Pennsylvania,686001.5638969054,37
Montana,Pennsylvania,324269.97098868096,37
Nebraska,Pennsylvania,220053.9080180127,37
Nevada,Pennsylvania,388624.9064586571,37
New Hampshire,Pennsylvania,68207.90863968781,37
New Jersey,Pennsylvania,32014.67944552936,37
New Mexico,Pennsylvania,290430.6819191113,37
New York,Pennsylvania,30780.10774834942,37
North Carolina,Pennsylvania,55542.77934169301,37
North Dakota,Pennsylvania,235998.37704738564,37
Ohio,Pennsylvania,50290.536306545786,37
Oklahoma,Pennsylvania,203925.68370119543,37
Oregon,Pennsylvania,428677.3268951835,37
Pennsylvania,Pennsylvania,0.0,0
Rhode Island,Pennsylvania,62942.04252326103,37
South Carolina,Pennsylvania,76189.55025461169,37
South Dakota,Pennsylvania,227084.71003790636,37
Tennessee,Pennsylvania,382600.77497307817,37
Texas,Pennsylvania,234949.97857416372,37
Utah,Pennsylvania,339071.8786997825,37
Vermont,Pennsylvania,60444.87637509072,37
Virginia,Pennsylvania,35182.226151851166,37
Washington,Pennsylvania,431407.7312717054,37
West Virginia,Pennsylvania,36020.76824555523,37
Wisconsin,Pennsylvania,127569.52797984322,37
Wyoming,Pennsylvania,298268.6594867117,37
Alabama,Rhode Island,176749.06123937404,83
Alaska,Rhode Island,837702.5953934964,83
Arizona,Rhode Island,407813.3714384559,83
Arkansas,Rhode Island,219600.24014558815,83
California,Rhode Island,481235.16724882025,83
Colorado,Rhode Island,340970.07369562506,83
Connecticut,Rhode Island,11723.581790562132,83
Delaware,Rhode Island,640620.5938033838,83
Florida,Rhode Island,169958.415719846,83
Georgia,Rhode Island,149302.48124194052,83
Hawaii,Rhode Island,874714.9466254706,83
Idaho,Rhode Island,601543.932402281,83
Illinois,Rhode Island,177158.6222400705,83
Indiana,Rhode Island,148328.32809682714,83
Iowa,Rhode Island,622078.7896054647,83
Kansas,Rhode Island,270123.30737831566,83
Kentucky,Rhode Island,143562.456464077,83
Louisiana,Rhode Island,230289.58761741704,83
Maine,Rhode Island,43580.13819390664,83
Maryland,Rhode Island,381317.1727813999,83
Massachusetts,Rhode Island,6355.391176001679,83
Michigan,Rhode Island,141090.35624379152,83
Minnesota,Rhode Island,232104.06525091283,83
Mississippi,Rhode Island,201977.74100132915,83
Missouri,Rhode Island,623987.635480063,83
Montana,Rhode Island,384548.08498548006,83
Nebraska,Rhode Island,282392.39149984194,83
Nevada,Rhode Island,451360.7694837911,83
New Hampshire,Rhode Island,20044.54663992179,83
New Jersey,Rhode Island,34525.21659598966,83
New Mexico,Rhode Island,353126.6905474578,83
New York,Rhode Island,41710.82128177292,83
North Carolina,Rhode Island,99394.62384857643,83
North Dakota,Rhode Island,294806.49166868767,83
Ohio,Rhode Island,113231.40299846152,83
Oklahoma,Rhode Island,266428.2741940127,83
Oregon,Rhode Island,490540.687320634,83
Pennsylvania,Rhode Island,62942.04252326103,83
Rhode Island,Rhode Island,0.0,0
South Carolina,Rhode Island,121427.37439720912,83
South Dakota,Rhode Island,288034.20137546165,83
Tennessee,Rhode Island,408625.7315258059,83
Texas,Rhode Island,295888.6319631087,83
Utah,Rhode Island,401840.9184366371,83
Vermont,Rhode Island,26372.84286913339,83
Virginia,Rhode Island,83973.23284237663,83
Washington,Rhode Island,492228.8981723848,83
West Virginia,Rhode Island,95610.91378080224,83
Wisconsin,Rhode Island,186721.0352424172,83
Wyoming,Rhode Island,360191.7690966855,83
Alabama,South Carolina,60403.71639228831,29
Alaska,South Carolina,774885.8208665326,29
Arizona,South Carolina,307658.77148067794,29
Arkansas,South Carolina,115874.53044133556,29
California,South Carolina,387113.20748328906,29
Colorado,South Carolina,251694.45167702844,29
Connecticut,South Carolina,112294.7994387986,29
Delaware,South Carolina,735211.0807176399,29
Florida,South Carolina,55098.789324267374,29
Georgia,South Carolina,28477.67476462922,29
Hawaii,South Carolina,766970.7713420375,29
Idaho,South Carolina,702146.8128539786,29
Illinois,South Carolina,103152.71932915776,29
Indiana,South Carolina,80454.0206142614,29
Iowa,South Carolina,720104.215893783,29
Kansas,South Carolina,180731.11360250067,29
Kentucky,South Carolina,57007.604168216014,29
Louisiana,South Carolina,114599.29500655751,29
Maine,South Carolina,163391.6888094373,29
Maryland,South Carolina,302909.1052130985,29
Massachusetts,South Carolina,123367.01540525327,29
Michigan,South Carolina,113646.43350321206,29
Minnesota,South Carolina,182390.28199166752,29
Mississippi,South Carolina,88504.82371599866,29
Missouri,South Carolina,717880.172204944,29
Montana,South Carolina,315968.1413133292,29
Nebraska,South Carolina,203774.13439884855,29
Nevada,South Carolina,361422.9758938964,29
New Hampshire,South Carolina,134945.433064628,29
New Jersey,South Carolina,88370.67579236905,29
New Mexico,South Carolina,252209.64265467727,29
New York,South Carolina,105118.10775028248,29
North Carolina,South Carolina,22275.19052668237,29
North Dakota,South Carolina,237931.2574022169,29
Ohio,South Carolina,66458.80662485598,29
Oklahoma,South Carolina,166819.0242178631,29
Oregon,South Carolina,409072.1929562067,29
Pennsylvania,South Carolina,76189.55025461169,29
Rhode Island,South Carolina,121427.37439720912,29
South Carolina,South Carolina,0.0,0
South Dakota,South Carolina,220107.0613974027,29
Tennessee,South Carolina,308175.73460932967,29
Texas,South Carolina,185957.3360962132,29
Utah,South Carolina,312421.17904681177,29
Vermont,South Carolina,130691.17016845476,29
Virginia,South Carolina,41431.58752690995,29
Washington,South Carolina,417802.6875368324,29
West Virginia,South Carolina,47319.22198219239,29
Wisconsin,South Carolina,140505.00348742033,29
Wyoming,South Carolina,281585.3285382603,29
Alabama,South Dakota,177641.65552313454,55
Alaska,South Dakota,556283.1580454329,55
Arizona,South Dakota,153023.17968856875,55
Arkansas,South Dakota,123206.34559145076,55
California,South Dakota,205673.3086547693,55
Colorado,South Dakota,76150.68001009578,55
Connecticut,South Dakota,276434.6112121273,55
Delaware,South Dakota,928361.872209862,55
Florida,South Dakota,237925.15167589995,55
Georgia,South Dakota,205182.52204561676,55
Hawaii,South Dakota,611214.39031816,55
Idaho,South Dakota,887650.491384982,55
Illinois,South Dakota,118759.9994947794,55
Indiana,South Dakota,146682.6738575487,55
Iowa,South Dakota,909075.7785536912,55
Kansas,South Dakota,62303.280146393576,55
Kentucky,South Dakota,164461.03422999626,55
Louisiana,South Dakota,157043.30466785267,55
Maine,South Dakota,309973.10646086704,55
Maryland,South Dakota,468253.3799771231,55
Massachusetts,South Dakota,285018.5323957023,55
